date,open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,TrueRange,atr_7,atr_14,next_day_close
21-02-2020,9611.782227,9723.014648,9589.743164,9686.441406,40930547513,45.16045715,52.09932103,-71.98696059,-107.203285,9034.32252,9168.320334,8246.528872,8793.041805,214.8600778,9822.075537,133.271484,322.3453157,313.0075244,9663.181641
22-02-2020,9687.707031,9698.231445,9600.728516,9663.181641,35838025154,44.34004777,51.62855741,-58.75107772,-101.5191135,9080.688467,9187.726659,8256.079741,8810.272297,186.8916748,9838.016358,97.502929,290.2249748,297.614339,9924.515625
23-02-2020,9663.318359,9937.404297,9657.791016,9924.515625,41185185761,55.04505797,56.39587072,55.0936398,-31.18099959,9130.965645,9216.620344,8270.404976,8832.336521,183.6964441,9869.566065,279.613281,288.7090185,296.3285492,9650.174805
24-02-2020,9921.583008,9951.746094,9537.042969,9650.174805,45080496648,44.55100808,50.7421688,-22.76403068,-65.93017557,9175.742793,9233.62248,8281.399116,8848.531339,157.2149136,9893.02666,414.703125,306.7081766,304.783876,9341.705078
25-02-2020,9651.3125,9652.737305,9305.021484,9341.705078,42515259129,35.63828368,45.24924314,-160.0193694,-132.750611,9207.19251,9237.861013,8289.036411,8858.297155,110.0683812,9879.440723,347.715821,312.5664115,307.8504435,8820.522461
26-02-2020,9338.290039,9354.77832,8704.426758,8820.522461,50420050762,25.55914489,37.80320333,-194.6745433,-225.6194498,9220.329111,9221.494795,8294.148774,8857.549141,30.30005293,9833.976758,650.351562,360.821433,332.3148091,8784.494141
27-02-2020,8825.09375,8932.892578,8577.199219,8784.494141,45470195695,24.98916534,37.34570088,-136.6048247,-217.9809141,9234.421738,9204.357515,8299.932261,8856.102508,-35.41585431,9783.404297,355.693359,360.088851,333.9847055,8672.455078
28-02-2020,8788.728516,8890.456055,8492.932617,8672.455078,44605450443,23.11870421,35.89104244,-96.5370785,-170.927076,9250.289414,9183.498596,8306.384131,8852.465925,-95.43666582,9723.771094,397.523438,365.4366491,338.5231864,8599.508789
29-02-2020,8671.212891,8775.631836,8599.508789,8599.508789,35792392544,21.87497718,34.93687864,-74.88825412,-134.0731261,9258.948506,9160.597035,8315.951719,8847.456873,-147.192998,9647.912842,176.123047,338.3918488,326.9231765,8562.454102
01-03-2020,8599.758789,8726.796875,8471.212891,8562.454102,35349164300,21.19910308,34.43606629,-74.63655433,-114.7032591,9269.446836,9137.140449,8328.610483,8841.813254,-189.0213473,9583.204981,255.583984,326.5621539,321.8275199,8869.669922
02-03-2020,8563.264648,8921.308594,8532.630859,8869.669922,42857674409,39.33064669,41.87542999,-20.47521872,-72.70059193,9282.990352,9126.651409,8343.329214,8842.364871,-195.1315116,9516.27666,388.677735,335.4358083,326.6025352,8787.786133
03-03-2020,8865.387695,8901.598633,8704.990234,8787.786133,42386715821,36.70447125,40.55459108,38.59724168,-59.27429411,9295.862188,9113.362575,8360.727905,8841.284104,-204.2269967,9439.363233,196.608399,315.6033213,317.3172398,8755.246094
04-03-2020,8788.541992,8843.366211,8712.431641,8755.246094,34746706368,35.60232818,40.01444382,51.58540772,-55.21688611,9294.411816,9099.318791,8376.819028,8839.580381,-211.6215024,9366.406543,130.93457,289.2220711,304.0041919,9078.762695
05-03-2020,8760.285156,9142.054688,8757.253906,9078.762695,39698054597,52.23761517,47.5010646,171.7790626,-16.40907134,9299.846856,9098.51267,8395.422944,8844.316664,-189.1956853,9304.738867,386.808594,303.1630029,309.9187921,9122.545898
06-03-2020,9078.308594,9167.695313,9032.079102,9122.545898,40826885651,54.10934075,48.43896435,144.8545421,10.27757927,9307.822051,9099.455149,8411.331768,8849.826154,-165.9768474,9266.394922,135.616211,279.2277469,297.4686077,8909.954102
07-03-2020,9121.600586,9163.220703,8890.744141,8909.954102,36216930370,44.27953409,44.30050883,58.80133047,-3.869524868,9307.440371,9092.023735,8425.800249,8851.016806,-162.8528659,9215.170947,272.476562,278.2632919,295.6834616,8108.116211
08-03-2020,8908.206055,8914.34375,8105.25293,8108.116211,39973102121,24.60805826,32.88752129,-176.6090208,-136.7420531,9290.746523,9053.439127,8429.268975,8836.305904,-222.5137051,9136.069629,809.09082,354.095796,332.3554158,7923.644531
09-03-2020,8111.146484,8177.793457,7690.098145,7923.644531,46936995808,21.98638995,30.91429119,-163.4130584,-239.6714286,9275.094512,9009.133456,8432.809121,8818.233401,-281.4364486,9025.152051,487.695312,373.1814411,343.4511226,7909.729492
10-03-2020,7922.146973,8136.945313,7814.763184,7909.729492,42213940994,21.78216772,30.7643456,-98.38823113,-181.7502604,9260.13625,8966.019575,8437.663491,8800.243225,-325.50377,8938.96919,322.182129,365.8958251,341.9319088,7911.430176
11-03-2020,7910.089844,7950.814453,7642.8125,7911.430176,38682762605,21.88562619,30.80851799,-83.88817581,-155.7285018,9243.446963,8924.663128,8443.55791,8782.642966,-356.1843373,8854.116919,308.001953,357.6252719,339.5083405,4970.788086
12-03-2020,7913.616211,7929.116211,4860.354004,4970.788086,53980357243,5.966240142,14.08053668,-201.7467886,-294.4609088,9169.245205,8769.609205,8420.064336,8707.160691,-610.7438734,8618.334253,3068.762207,744.9305484,534.4550453,5563.707031
13-03-2020,5017.831055,5838.114746,4106.980957,5563.707031,74156772075,19.70522299,23.14202446,-139.6061111,-236.1635032,9112.389033,8643.887551,8403.18106,8644.914084,-755.9266839,8413.360523,1731.133789,885.8167256,619.9320984,5200.366211
14-03-2020,5573.077637,5625.226563,5125.069336,5200.366211,36154506008,17.8415527,21.63614119,-85.87377855,-163.9671566,9047.487666,8508.847499,8380.701646,8576.705216,-890.0438039,8177.153052,500.157227,830.7225115,611.3767505,5392.314941
15-03-2020,5201.066895,5836.64502,5169.283203,5392.314941,33997889639,22.36690574,24.43366663,-58.44960068,-116.7769583,8987.977012,8386.630536,8359.154829,8513.647982,-969.6662208,7964.260059,667.361817,807.3852694,615.3756838,5014.47998
16-03-2020,5385.229492,5385.229492,4575.35791,5014.47998,45368026430,19.8553569,22.71470232,-71.35760696,-110.8736504,8916.33001,8254.389337,8333.737251,8444.357527,-1051.13881,7747.898804,816.957031,808.752664,629.7743514,5225.629395
17-03-2020,5002.578125,5371.348633,4981.90918,5225.629395,38622642935,25.32249508,25.85404071,-50.07978942,-84.25316302,8842.646211,8135.614438,8310.350093,8380.620336,-1086.147992,7568.15415,389.439453,748.8507767,612.607573,5238.438477
18-03-2020,5227.11377,5331.833984,5069.335938,5238.438477,37878801016,25.68130014,26.05028208,-35.17029787,-71.40112132,8760.243184,8021.999694,8288.725483,8318.398913,-1100.177277,7390.851367,262.498046,679.3718151,587.5997496,6191.192871
19-03-2020,5245.416504,6329.73584,5236.96875,6191.192871,51000731797,47.550037,38.98574654,188.4217322,-34.44708902,8697.734443,7950.203348,8277.856216,8276.276021,-1022.628049,7266.788257,1092.76709,738.428283,623.6831311,6198.77832
20-03-2020,6191.653809,6844.261719,5865.781738,6198.77832,54442976103,47.69300291,39.07711808,152.4750293,-8.91010532,8631.530147,7881.520014,8267.669727,8235.137453,-949.6111197,7146.751733,978.479981,772.7213827,649.0257632,6185.066406
21-03-2020,6206.521484,6378.135254,5932.823242,6185.066406,42494390880,47.42040897,38.96352827,83.16550135,-6.79425406,8568.220889,7814.992421,8257.089048,8194.541987,-882.6761722,7027.882349,445.312012,725.9486155,634.474781,5830.254883
22-03-2020,6185.558105,6359.697266,5823.713867,5830.254883,40099664740,40.44221712,36.04386633,45.1540324,-7.716907025,8496.968486,7737.159577,8242.694751,8147.72442,-848.4793272,6875.911597,535.983399,698.8107274,627.4396823,6416.314941
23-03-2020,5831.374512,6443.93457,5785.004395,6416.314941,46491916000,53.60009613,43.56604844,63.32088186,24.13327163,8438.407481,7685.361748,8235.611162,8113.439084,-765.2664175,6757.338037,658.930175,693.1135056,629.6890032,6734.803711
24-03-2020,6436.642578,6789.022949,6411.066406,6734.803711,48221910672,59.30084084,47.20041584,127.0513717,90.15450646,8387.233125,7648.084962,8231.436182,8086.139374,-665.9436215,6656.315918,377.956543,648.0910824,611.7081132,6681.062988
25-03-2020,6738.716797,6892.51123,6536.92627,6681.062988,44590107888,57.90043942,46.65443753,121.6846227,121.578783,8337.235127,7610.162532,8228.922007,8058.316079,-584.8245242,6536.430933,355.58496,606.3044935,593.4136022,6716.44043
26-03-2020,6675.170898,6735.463867,6590.962891,6716.44043,35319797642,58.6503903,47.08833647,78.98709652,101.6341015,8279.295459,7575.114606,8229.68126,8031.744284,-511.7828769,6416.125659,144.500976,540.3325624,561.3484146,6469.79834
27-03-2020,6719.38916,6793.836426,6466.70166,6469.79834,34585598367,51.22790412,44.37823377,38.88241787,79.48737209,8214.095391,7531.76887,8221.611216,8000.814661,-468.3993839,6294.117871,327.134766,509.8757344,544.6188683,6242.193848
28-03-2020,6467.253906,6467.500977,6117.837891,6242.193848,34885225901,45.08503418,41.97727363,-46.80424958,34.77066771,8143.0204,7481.197301,8212.004712,7965.990487,-447.2280668,6200.821753,351.960449,487.3164079,530.8575526,5922.042969
29-03-2020,6245.624512,6250.467285,5920.085938,5922.042969,28373690931,37.67188494,38.79762839,-118.5485652,-5.326023837,8064.158877,7420.053993,8199.036978,7925.516278,-451.0833379,6100.741675,330.381347,464.8971135,516.5378237,6429.841797
30-03-2020,5925.538574,6517.195801,5903.234375,6429.841797,37101651525,52.21213186,45.80914721,-51.82884936,24.13507915,7990.422236,7381.222143,8191.423809,7895.898962,-408.4551299,6026.74729,613.961426,486.1920153,523.4966524,6438.644531
31-03-2020,6430.606445,6504.515137,6374.162109,6438.644531,32786468812,52.43653758,45.92479905,4.01423836,46.4218947,7922.0629,7344.258315,8180.694365,7867.042439,-369.6999895,5953.108008,130.353028,435.3578742,495.4149649,6606.776367
01-04-2020,6437.319336,6612.57373,6202.373535,6606.776367,40346426266,56.94209313,48.19876397,31.27465264,42.687186,7850.033701,7315.337454,8173.205845,7842.086675,-321.710944,6034.907422,410.200195,431.76392,489.3281957,6793.624512
02-04-2020,6606.776367,7088.247559,6595.918457,6793.624512,47660646124,61.65191221,50.68089292,146.2914305,129.1088098,7779.385098,7294.878123,8167.916768,7821.325048,-265.5412023,6096.403296,492.329102,440.4160889,489.5425461,6733.387207
03-04-2020,6797.396484,7003.220703,6673.335938,6733.387207,38976504903,59.21571834,49.85156847,109.1457149,103.5370975,7709.765244,7272.858871,8162.499082,7799.781724,-223.3127145,6173.054346,329.884765,424.6258998,478.1384189,6867.527344
04-04-2020,6738.382813,6878.953613,6696.484863,6867.527344,33185988584,63.01285403,51.74521323,77.72407715,92.73588935,7640.873467,7256.963517,8158.784688,7781.321241,-176.9822049,6246.814966,182.46875,390.0320212,457.0191568,6791.129395
05-04-2020,6862.537598,6883.414063,6715.929199,6791.129395,29510409856,59.34177626,50.57389423,53.94057716,78.54565502,7578.907559,7238.695513,8153.795098,7761.713482,-144.7609047,6335.647437,167.484864,358.2395702,436.3381359,7271.78125
06-04-2020,6788.049805,7271.78125,6782.889648,7271.78125,46896904615,71.52031788,57.14633374,141.1004441,152.408186,7525.654512,7239.992992,8153.333008,7752.011854,-79.5240012,6437.955029,488.891602,376.9041462,440.0919549,7176.414551
07-04-2020,7273.644043,7427.939453,7136.714355,7176.414551,44243482668,66.88291334,55.56748065,142.6096777,155.2376736,7475.379951,7237.49972,8150.870625,7740.613887,-35.11381063,6534.853833,291.225098,364.6642821,429.458608,7334.098633
08-04-2020,7179.283203,7356.223633,7153.305664,7334.098633,37563249549,70.56464941,57.65088458,101.0779448,134.3939664,7419.222002,7241.287913,8151.28166,7732.56408,12.65944277,6591.999121,202.917969,341.557666,413.2771338,7302.089355
09-04-2020,7337.966309,7341.448242,7179.094238,7302.089355,34815139178,68.75441047,57.06593,73.26249015,110.0109249,7372.596055,7243.672283,8152.366563,7724.039828,47.39091608,6647.164673,162.354004,315.9571428,395.3540531,6865.493164
10-04-2020,7303.81543,7303.81543,6802.475098,6865.493164,43622840992,48.82345629,49.66397566,-31.21518431,46.73395766,7317.736406,7228.841729,8149.019751,7707.038904,39.23393074,6681.186011,501.340332,342.4404556,402.9245016,6859.083008
11-04-2020,6867.44043,6926.069824,6789.920898,6859.083008,31222085946,48.58222128,49.56232866,-87.05189568,13.24550031,7261.189238,7214.341387,8147.755879,7690.247698,31.88466847,6732.627417,136.148926,312.9702371,383.8691033,6971.091797
12-04-2020,6858.067871,7119.947266,6811.078125,6971.091797,35759567632,53.28740029,51.43285499,-64.31103147,27.75516321,7207.347441,7204.802188,8144.017954,7676.006988,34.69851546,6760.36626,308.869141,312.3843662,378.5119632,6845.037598
13-04-2020,6965.616699,6965.616699,6668.259766,6845.037598,38619308647,47.57176969,49.22054922,-90.50985628,-26.67686818,7145.757881,7190.693773,8138.361763,7659.552148,26.45206613,6765.877954,302.832031,311.0197469,373.1062537,6842.427734
14-04-2020,6843.281738,6958.557129,6793.821289,6842.427734,34110434052,47.44883554,49.17338856,-62.54755481,-27.5111098,7089.602939,7177.036281,8132.672866,7643.371467,19.48153046,6773.946191,164.73584,290.1220459,358.2226527,6642.109863
15-04-2020,6845.561523,6928.664551,6633.402832,6642.109863,32288311031,38.53228971,45.56470726,-104.1911893,-91.75890156,7035.611035,7156.058774,8121.401772,7623.544504,-2.181500362,6770.229663,295.261719,290.8562849,353.7254432,7116.804199
16-04-2020,6640.454102,7134.450684,6555.504395,7116.804199,46783242377,59.54825976,54.1513598,50.32402042,-12.48918573,7001.53667,7154.519379,8110.932891,7613.510043,18.73825443,6802.579956,578.946289,332.0119998,369.8126465,7096.18457
17-04-2020,7116.552734,7167.183105,7050.332031,7096.18457,32513423567,58.53405739,53.75470629,154.3441181,50.73380196,6967.770479,7152.23174,8101.096108,7603.265974,33.26996366,6845.279492,116.851074,301.2747247,351.7439627,7257.665039
18-04-2020,7092.291504,7269.956543,7089.24707,7257.665039,32447188386,64.11774619,56.44537397,138.834849,78.61805158,6939.474678,7156.366379,8094.882046,7596.422391,57.1576939,6912.060596,180.709473,284.0511173,339.5272134,7189.424805
19-04-2020,7260.922363,7280.521973,7167.054688,7189.424805,31311210215,60.12603145,54.98932462,93.33838334,69.77278798,6911.272998,7157.662788,8085.110752,7588.363033,69.77811695,6950.039746,113.467285,259.6819984,323.3800757,6881.958496
20-04-2020,7186.873535,7240.290527,6835.50293,6881.958496,37747113936,45.30107119,48.87214979,-9.412927687,-20.49662845,6877.663086,7146.850855,8073.554961,7574.374824,54.34349364,6972.205444,404.787597,280.4113696,329.1948986,6880.323242
21-04-2020,6879.78418,6934.551758,6834.442383,6880.323242,32589741511,45.23187056,48.8410305,-59.14622899,-56.81687829,6837.876152,7136.398791,8060.433252,7560.631229,41.50109336,6985.882788,100.109375,254.6539418,312.831647,7117.20752
22-04-2020,6879.44043,7145.865723,6867.781738,7117.20752,33249153866,56.46987649,53.46372865,-5.997200765,27.38240462,6804.46458,7135.646193,8050.163384,7551.850561,49.86318833,7002.061939,278.083985,258.0010908,310.3496711,7429.724609
23-04-2020,7121.306152,7491.785156,7081.594727,7429.724609,43500782316,66.91798411,58.75831855,123.940913,171.6445831,6777.95415,7147.178679,8036.182983,7549.432225,80.77658393,7036.878809,410.190429,279.7424249,317.4811538,7550.900879
24-04-2020,7434.181641,7574.195801,7434.181641,7550.900879,34636526286,70.15812869,60.62877732,137.4333662,186.4015793,6747.396914,7163.010923,8023.621885,7549.461308,113.742433,7071.047485,144.471192,260.417963,305.1232994,7569.936035
25-04-2020,7550.48291,7641.36377,7521.672363,7569.936035,32941541447,70.68433711,60.92855192,108.415506,159.3233828,6716.344717,7178.96877,8012.083384,7549.866748,139.7926413,7109.987817,119.691407,240.3141693,291.8781642,7679.867188
26-04-2020,7570.13916,7700.594238,7561.407715,7679.867188,33070154491,73.79739593,62.69512085,89.95549264,141.479662,6691.742979,7198.611845,7999.591675,7552.441014,167.3787069,7130.392114,139.186523,225.8673627,280.9716184,7795.601074
27-04-2020,7679.418945,7795.601074,7679.418945,7795.601074,36162144725,76.82065467,64.51419411,91.57421405,140.3030713,6685.492676,7222.023188,7988.1196,7557.256065,196.3166043,7161.35144,116.182129,210.1980436,269.2009406,7807.058594
28-04-2020,7796.970215,7814.527344,7730.806641,7807.058594,33187959921,77.12548601,64.69772199,90.4813997,119.4726969,6683.160957,7244.965753,7979.127734,7562.202649,217.6655101,7184.999438,83.720703,192.1298521,255.9523522,8801.038086
29-04-2020,7806.712402,8871.753906,7786.049316,8801.038086,60201052203,90.1870041,76.19842809,210.5117784,210.7625521,6700.987129,7305.988197,7980.561689,7586.734044,311.2031535,7259.946875,1085.70459,319.7833861,315.2203692,8658.553711
30-04-2020,8797.669922,9440.650391,8533.255859,8658.553711,66964629541,82.32538235,72.54977682,147.8438106,213.1626024,6715.9296,7359.029982,7979.688281,7607.958196,369.5748824,7349.599902,907.394532,403.7278355,357.5185237,8864.766602
01-05-2020,8672.782227,9048.023438,8667.763672,8864.766602,44068389997,84.59305369,74.45614197,93.18901376,161.1858739,6793.80917,7418.078477,7981.527188,7632.845491,427.54607,7449.884082,389.469727,401.6909628,359.8007525,8988.59668
02-05-2020,8869.057617,9007.1875,8811.366211,8988.59668,40134388683,85.86369539,75.55404077,77.04641639,133.3192616,6862.306963,7479.667426,7987.347998,7659.692049,477.9709546,7550.759326,195.821289,372.2810094,348.0879337,8897.46875
03-05-2020,8983.614258,9167.78125,8830.97168,8897.46875,47101785174,80.18593719,73.06520373,66.75272275,107.5622933,6936.249014,7535.267478,7991.86834,7684.202479,504.7612036,7653.380884,336.80957,367.2136609,347.2823363,8912.654297
04-05-2020,8895.745117,8956.90625,8645.024414,8912.654297,45718796276,80.43742622,73.22349475,34.37613801,78.85804258,7006.655801,7589.282647,7997.316406,7708.528258,521.2098332,7756.892212,311.881836,359.3091145,344.7537291,9003.070313
05-05-2020,8912.832031,9062.415039,8856.827148,9003.070313,43148462663,82.0224565,74.19586464,78.99194445,79.33843725,7086.427607,7644.725301,8001.378809,7734.162754,535.3698966,7874.940234,205.587891,337.3489397,334.8133121,9268.761719
06-05-2020,9007.441406,9411.467773,8966.706055,9268.761719,49371886931,85.93056885,76.85561062,206.1392743,92.23693902,7167.290254,7708.413003,8004.968232,7764.550852,561.5576379,7982.53811,444.761718,352.6936223,342.6667697,9951.518555
07-05-2020,9261.895508,9992.664063,9138.322266,9951.518555,61112700562,91.48203644,81.99229102,189.0110928,129.020543,7261.551856,7796.377927,8010.89752,7807.857143,630.1405147,8125.30481,854.341797,424.3576473,379.2149859,9842.666016
08-05-2020,9936.162109,9996.743164,9767.172852,9842.666016,51780748042,85.22702786,78.98257649,134.3021951,134.5045564,7334.581318,7876.624519,8016.157881,7848.150388,668.0090558,8254.554859,229.570312,396.5308851,368.5260806,9593.896484
09-05-2020,9840.90625,9913.863281,9580.644531,9593.896484,46566121841,72.08551135,72.43826957,67.51244349,111.2263485,7402.483682,7943.968517,8017.006914,7882.719618,670.220639,8374.778443,333.21875,387.4862944,366.0041284,8756.430664
10-05-2020,9591.168945,9595.581055,8395.107422,8756.430664,63325279337,44.89634782,55.70499055,-70.7897737,-0.56026824,7453.910967,7975.829778,8011.065928,7900.020827,597.5091286,8468.502051,1200.473633,503.6273428,425.609093,8601.795898
11-05-2020,8755.535156,9033.470703,8374.323242,8601.795898,57119858802,41.52255239,53.25859098,-104.414323,-57.85805669,7509.341787,8000.377469,8003.155137,7913.917363,521.3966634,8554.575684,659.147461,525.8445025,442.290405,8804.477539
12-05-2020,8610.385742,8949.898438,8569.643555,8804.477539,42142717533,47.54967436,55.98698069,-77.23477135,-58.07158695,7557.105039,8031.910805,7997.75626,7931.552218,471.9908837,8638.939185,380.254883,505.0459854,437.8592963,9269.987305
13-05-2020,8805.387695,9317.878906,8805.387695,9269.987305,45558144023,58.90033272,61.53981863,-18.399041,6.63501448,7607.808711,8080.462825,7997.520918,7958.055883,465.0385205,8730.952319,513.401367,506.2396114,443.2551585,9733.72168
14-05-2020,9271.329102,9793.268555,9255.035156,9733.72168,56426907637,67.16001126,66.12483074,57.58065243,89.3368211,7668.861885,8145.296505,8003.048506,7993.217582,491.2849835,8840.093359,538.233399,510.8101525,450.0393185,9328.197266
15-05-2020,9734.291016,9755.828125,9261.398438,9328.197266,48158802327,55.73301943,59.45037087,52.5348589,50.43318201,7721.097022,8191.68477,8000.19624,8019.652823,473.9002366,8928.006421,494.429687,508.470086,453.2100592,9377.013672
16-05-2020,9333.240234,9564.205078,9260.694336,9377.013672,36164766408,56.76611618,59.97412311,59.78446805,34.55343878,7779.241328,8238.168257,7996.668359,8046.531256,458.773322,9012.863745,303.510742,479.1901797,442.5172508,9670.739258
17-05-2020,9374.929688,9823.001953,9349.545898,9670.739258,40084250663,62.8519475,63.06536817,79.0954463,66.23003707,7847.812236,8294.347512,7995.416318,8078.69379,465.1246657,9106.620654,473.456055,478.371019,444.7271654,9726.575195
18-05-2020,9675.695313,9906.030273,9570.359375,9726.575195,41827139896,63.97655186,63.64023906,94.12873664,78.80214147,7923.902881,8350.513303,7994.030879,8111.325105,469.2543725,9202.596485,335.670898,457.9852874,436.937432,9729.038086
19-05-2020,9727.063477,9836.047852,9539.624023,9729.038086,39254288955,64.03258579,63.66710194,74.81554673,64.83343904,7989.886807,8404.573099,7990.154522,8143.359026,467.3387395,9248.996485,296.423829,434.9050791,426.9007461,9522.981445
20-05-2020,9725.329102,9804.793945,9447.201172,9522.981445,36546239703,55.59210559,59.69349641,5.922557607,37.2177234,8051.573545,8448.432249,7986.818223,8170.678282,444.0745231,9292.217871,357.592773,423.8604639,421.9501766,9081.761719
21-05-2020,9522.740234,9555.242188,8869.930664,9081.761719,39326160532,41.82083744,52.18325612,-149.9953667,-43.89320367,8101.073252,8473.268699,7975.553477,8188.719538,385.5898794,9303.067627,685.311524,461.2106154,440.7617014,9182.577148
22-05-2020,9080.334961,9232.936523,9008.638672,9182.577148,29810773699,45.42475912,53.6191498,-108.5086916,-40.13321769,8148.852305,8501.084717,7964.118701,8208.399887,343.4166471,9312.76665,224.297851,427.3659347,425.2999978,9209.287109
23-05-2020,9185.0625,9302.501953,9118.108398,9209.287109,27727866812,46.45007987,54.01315939,-67.57106547,-18.93948857,8198.370303,8528.85736,7954.067773,8228.219435,308.59207,9328.357568,184.393555,392.6555948,408.0923947,8790.368164
24-05-2020,9212.283203,9288.404297,8787.250977,8790.368164,32518803300,34.56699397,47.23552324,-98.31038822,-78.69507494,8236.827119,8539.112685,7938.850293,8239.351093,244.3731029,9322.243262,501.15332,408.1552698,414.7396037,8906.93457
25-05-2020,8786.107422,8951.005859,8719.667969,8906.93457,31288157264,39.58443,49.14765469,-105.2134026,-109.1939042,8279.143223,8553.537073,7929.025391,8252.570568,200.5729634,9317.436475,231.33789,382.8956441,401.6394813,8835.052734
26-05-2020,8909.585938,8991.967773,8757.293945,8835.052734,29584186947,37.51485672,47.99265641,-88.5523004,-112.6992907,8310.408652,8564.576903,7918.031582,8264.104869,158.2367194,9295.751025,234.673828,361.721099,389.7133632,9181.017578
27-05-2020,8837.380859,9203.320313,8834.157227,9181.017578,32740536902,51.69569357,53.63971307,18.25970965,-58.25707046,8350.500713,8588.751047,7912.940332,8282.261556,150.8623651,9257.225977,369.163086,362.78424,388.2454862,9525.750977
28-05-2020,9184.945313,9546.319336,9148.457031,9525.750977,34367073114,61.77941064,58.47780237,144.1507385,28.08497459,8394.33376,8625.496142,7906.777881,8306.885109,170.8656081,9241.380225,397.862305,367.7953921,388.9324019,9439.124023
29-05-2020,9528.355469,9573.666992,9379.338867,9439.124023,32896642044,58.21655848,56.8716816,111.1586967,42.3295288,8437.074453,8657.403118,7904.835254,8329.305681,177.6800659,9233.641602,194.328125,343.014354,375.0320964,9700.414063
30-05-2020,9438.914063,9704.030273,9366.729492,9700.414063,32722975141,65.26560505,60.40424735,103.3468215,67.69193327,8493.772871,8698.305508,7905.754639,8356.456342,201.8378344,9280.840771,337.300781,342.1981293,372.3370024,9461.058594
31-05-2020,9700.105469,9700.34375,9432.296875,9461.058594,27773290299,55.29582061,55.88825245,66.2809028,55.95181462,8545.812383,8728.217394,7903.500811,8378.329654,199.3708312,9323.803906,268.117188,331.6151376,364.89273,10167.26856
01-06-2020,9463.605469,10199.56543,9450.899414,10167.26856,35198901068,70.70157449,64.35567965,139.3430368,145.8652521,8609.735918,8784.650773,7908.54168,8413.754187,251.501799,9391.943457,748.666016,391.1938346,392.3051075,9529.803711
02-06-2020,10162.97363,10182.34082,9460.571289,9529.803711,39137252109,51.87529198,54.23550555,68.15248499,94.21527858,8663.43124,8813.872456,7904.594561,8435.854178,238.6271361,9404.934277,721.769531,438.418934,415.8382806,9656.717773
03-06-2020,9533.760742,9682.859375,9471.84668,9656.717773,25007459262,54.67840718,55.72818522,-2.475039396,65.55923031,8719.717041,8846.925214,7904.65999,8460.029694,235.9449506,9401.084082,211.012695,405.9323285,401.2078817,9800.636719
04-06-2020,9655.854492,9887.610352,9525.24707,9800.636719,25921805072,57.92100587,57.42406495,44.10526729,83.65838143,8782.887578,8884.325665,7909.249307,8486.576368,242.6354055,9424.706055,362.363282,399.708179,398.4332674,9665.533203
05-06-2020,9800.21582,9869.237305,9663.216797,9665.533203,23509628646,53.71222196,55.28317631,25.12590894,73.45437295,8833.862158,8914.961255,7917.699414,8509.922048,234.3346506,9439.132031,206.020508,372.0385117,384.6894989,9653.679688
06-06-2020,9664.904297,9773.431641,9591.024414,9653.679688,20438419222,53.31566765,55.08911849,-25.0159029,53.33121199,8885.012061,8943.930605,7926.39127,8532.570714,224.2151503,9438.279053,182.407227,344.9483282,370.2407652,9758.852539
07-06-2020,9653.00293,9768.498047,9458.150391,9758.852539,25015250846,56.63018581,56.54660017,-62.10648503,44.95434673,8935.035811,8975.888328,7937.255244,8556.853522,222.1214654,9439.89292,310.347656,340.005375,365.9626859,9771.489258
08-06-2020,9760.063477,9782.306641,9675.885742,9771.489258,21486346312,57.05756501,56.7283068,71.79057445,62.12603519,8986.6771,9007.088365,7948.975049,8580.905715,218.9578727,9442.015479,106.420899,306.6361641,347.4239869,9795.700195
09-06-2020,9774.360352,9836.369141,9664.719727,9795.700195,23717842783,57.98306049,57.09846029,86.96850144,66.63034485,9044.951934,9038.014319,7961.30751,8604.961051,215.9153848,9455.651416,171.649414,287.3523427,334.8686602,9870.094727
10-06-2020,9794.119141,9908.896484,9728.291016,9870.094727,25706567601,60.99653185,58.27943936,167.1039483,98.61618538,9104.747363,9070.644923,7971.311758,8630.013203,217.0057015,9495.068066,180.605468,272.1027892,323.8498608,9321.78125
11-06-2020,9870.078125,9938.297852,9263.069336,9321.78125,30247143440,37.72892297,47.82902649,-171.0510223,-110.6917698,9148.838838,9080.493406,7976.651709,8643.711581,171.6468324,9502.028272,675.228516,329.6921787,348.9483362,9480.84375
12-06-2020,9320.69043,9540.46582,9285.851563,9480.84375,22610564515,44.8490143,50.59659592,-138.9290016,-152.8385865,9189.861221,9096.19342,7983.907686,8660.288455,146.8419141,9515.606104,254.614257,318.9667613,342.2101877,9475.277344
13-06-2020,9480.735352,9493.211914,9396.009766,9475.277344,17564322315,44.64062122,50.49564384,-83.14415897,-122.5124574,9228.34875,9111.059456,7987.872832,8676.426849,125.2904054,9549.851563,97.202148,287.2861023,324.7096134,9386.788086
14-06-2020,9477.553711,9482.270508,9347.59375,9386.788086,18991732746,41.09883492,48.8277774,-77.02823229,-133.3731794,9264.685791,9121.872343,7990.515254,8690.493408,99.91853716,9573.844238,134.676758,265.4847674,311.135838,9450.702148
15-06-2020,9386.035156,9504.860352,8990.175781,9450.702148,26699704768,44.7899925,50.1095625,-93.71966466,-145.0354131,9300.10249,9134.76763,7995.922734,8705.547047,84.00017769,9604.626709,514.684571,301.0847393,325.6750332,9538.024414
